collocate,count
response,1
rapid,1
consumerism,1
evolve,1
understanding,5
new,1
form,2
public,4
publicity,1
research,4
find,2
significant,2
proportion,1
individual,4
achieve,1
improve,2
appropriate,1
intervention,1
help,1
ramification,2
range,2
clinical,2
psychology,2
understand,1
study,3
consumer,2
behavior,4
aim,1
reframe,1
debate,1
association,2
creativity,1
explicit,1
implicit,1
bias,1
sample,1
diagnose,2
n,1
=,2
35,1
healthy,2
control,2
identify,2
previous,1
delinquent,1
include,1
substance,4
use,4
trauma,1
abuse,2
family,3
effort,1
address,1
hcv,1
patient,4
co,1
occurring,1
warrant,1
justice,1
holmes,1
hold,1
absence,2
intellectual,1
disability,1
forensic,1
order,1
ought,1
zealand,1
examine,1
link,1
right,1
problem,1
model,2
entry,1
leave,1
prison,1
focus,1
support,3
integration,1
service,3
system,1
degree,1
utilize,1
depend,2
partly,2
supportive,3
view,3
positive,1
perception,1
role,1
provider,1
broad,1
finding,2
reveal,2
social,9
representation,1
structure,1
term,2
cause,3
consequence,2
percent,1
child,2
live,3
parent,2
lateralization,1
regard,1
schizotypal,1
personality,1
line,1
drawing,1
finger,1
tapping,1
semantic,1
factor,2
21,1
year,2
history,1
depression,1
reside,1
adult,2
provide,1
approach,3
general,1
practitioner,1
encourage,1
involve,1
adopt,1
early,1
alexis,1
brook,1
evidence,3
marijuana,1
experience,6
responsive,1
voucher,1
base,1
incentive,1
paper,1
seek,1
advance,1
housing,2
neighborhood,1
adaptive,1
functioning,1
health,3
recovery,1
person,5
smi,4
apply,1
neurological,1
distinct,1
disturbance,1
neural,1
network,1
divorce,1
establish,1
adverse,1
economic,1
indicator,3
incidence,1
civil,1
commitment,1
result,2
increase,3
community,1
resilience,1
grow,1
household,2
strength,1
parental,1
unity,1
and/or,1
smoking,3
severity,1
severe,3
access,3
care,2
people,2
discuss,2
viewer,1
believe,1
television,1
portrayal,1
promote,2
implication,1
enhance,1
acceptance,2
argue,1
rural,1
hamper,2
simplistic,2
stigma,3
thorough,1
conceptualisation,1
phenomenon,1
need,1
baseline,1
interview,1
highlight,1
past,2
emphasize,1
level,1
region,1
united,1
states,1
e.g.,2
diagnosis,2
unique,3
mental_illness,4
specialized,1
psychiatric,2
aggregate,1
center,1
approximately,1
75,1
disease,1
concern,2
unsteady,1
moderate,1
qualitative,1
indicate,1
remain,1
rampant,1
nation,1
culture,1
constitute,1
opportunity,1
predict,1
poor,1
outcome,1
effect,1
se,1
violence,1
risk,1
veteran,1
attention,1
devote,1
fact,2
recognition,1
special,1
relationship,1
recently,1
reflect,1
exemption,1
p,2
<,2
.01,1
great,1
z,1
-3.44,1
process,1
policy,1
challenging,1
landscape,1
posit,1
measure,1
single,1
bipolar,1
dimension,1
inquiry,1
exploration,1
poetic,1
photographic,1
suggest,1
cognitively,1
functionally,1
impair,1
time,1
acquire,1
hiv,1
infection,1
attitude,1
consider,1
context,1
ageing,1
nuanced,1
underscore,1
importance,1
explore,1
attach,1
intersect,1
stigmatize,1
label,1
produce,1
compassionately,1
record,1
file,1
craving,3
cue,1
trigger,1
exposure,1
place,1
addicted,1
stress,1
drug,2
withdrawal,4
symptom,2
lead,1
crave,1
client,1
associate,1
month,1
foster,1
awareness,1
sexual,1
representative,1
suffer,1
affective,1
disorder,2
wave,1
1,1
t1,1
49,1
location,1
death,1
index,1
offence,1
prevalence,1
appear,1
respond,1
violently,1
delusional,1
content,1
