collocate,count
simple,1
battery,1
questionnaire,2
include,3
hospital,2
depression,22
scale,2
hads,1
quality,4
life,4
coefficient,1
line,1
length,1
mm,1
mark,1
panic,1
attack,1
regress,1
slowly,1
portion,2
show,2
mild,45
measure,5
expect,1
give,1
food,1
dataset,1
prediction,1
course,1
depressive,2
disorder,7
penninx,1
et,1
al,1
slightly,5
low,4
rating,2
youth,2
social,10
symptom,12
finding,1
reveal,1
consumer,2
death,2
gently,1
affect,1
green,1
interview,2
self,3
report,2
satisfactory,1
abcm,1
group,1
exhibit,3
reduce,4
decrease,1
right,1
amygdala,1
activity,1
co,2
occur,1
somewhat,1
high,2
furthermore,1
reason,1
assume,1
mediate,1
effect,1
adverse,1
psychosocial,1
work,1
school,1
common,1
concern,2
noticeable,1
impact,1
explore,2
possibility,1
child,2
math,2
i.e.,1
slight,6
fear,1
apprehension,1
psychiatric,1
morbidity,1
mood,2
somatoform,1
dimensional,1
psychopathology,1
somatization,1
dissociation,1
dimension,1
ptsd,4
specific,3
condition,2
e.g.,1
state,1
associate,2
mrs,1
total,2
score,1
moderate,7
occasional,1
suicide,1
ideation,1
student,2
experience,1
test,2
recruit,1
german,1
university,1
n=180,1
research,1
examine,2
development,1
adolescence,1
early,1
adulthood,1
sample,2
juvenile,1
agoraphobia,1
severity,1
assessment,2
personality,2
patient,2
psychological,1
distress,1
discrepancy,1
administer,1
lexical,1
decision,1
task,1
worry,2
far,1
path,1
putative,1
mediator,1
significant,1
bp,2
pain,3
find,2
person,2
anxiety,4
hypoalgesia,1
p<0.050,1
increase,1
fatigue,1
ifn,1
result,1
suggest,1
adolescent,2
bias,1
interpretation,1
study,1
able,1
contrast,1
subtle,1
association,2
heart,1
disease,1
belief,1
alleviate,1
minor,7
implicit,1
believer,2
non,1
use,3
simplified,1
version,1
separation,1
sat,1
time,1
trend,1
identify,4
predictor,2
month,2
relationship,2
sexual,1
problem,1
explicitly,1
recognize,1
diagnostic,2
system,1
establish,1
control,2
generate,1
participant,1
iaps,1
image,1
negative,1
explain,1
testosterone,1
response,1
poststimulus,1
alcohol,1
perceive,2
structure,1
somatic,1
calm,1
good,1
fit,1
datum,1
emotion,2
dysregulation,1
sensitivity,2
instrument,1
discomfort,2
impairment,2
provide,1
novel,1
treatment,1
harness,1
follow,1
therapeutic,1
element,1
classifier,1
collectively,1
reflex,1
physiology,1
pathology,1
ability,1
adjustment,1
neurodisability,1
touch,1
comfort,1
sex,1
wmc,1
consequently,1
rumination,1
mean,1
double,1
blind,1
randomize,1
trial,1
and/or,1
deployment,1
link,1
risk,1
spouse,1
active,1
duty,1
service,1
adhd,1
complete,1
victimization,1
esteem,1
zuckerman,1
kuhlman,1
difficulty,1
regression,3
analysis,1
investigate,1
outcome,1
significance,1
randomly,1
allocate,1
intervention,1
relief,2
n,1
=,5
insomnia,1
diagnosis,1
subthreshold,1
structured,1
relate,1
interaction,1
parental,1
modeling,1
account,1
model,1
variance,2
direct,1
receive,2
cbt,1
addition,1
rehabilitation,1
management,1
r2,2
p,2
variable,1
stepwise,1
multiple,1
potential,2
