appropriate reflect briefly life art particular controversial nature mental_illness	1999	natural
person multiple previous attempt high prevalence mental_illness compare single attempter	1995	natural
paper draw thoits self labeling theory conceptualize mental_illness emotional deviance offer alternative victimization model dominate study woman mental_health	1995	natural
predictor benefit derive participate support group family person mental_illness examine	1997	natural
woman severe persistent mental_illness e.g. schizophrenia bipolar disorder enhance risk sexual coercion result sexual health complication	1999	natural
medication non compliance pervasive problem individual struggle chronic mental_illness link excessive use inpatient resource public mental_health system	1995	synthetic_negative
well understand elevated seroprevalence population review research literature investigate hiv relate risk behavior adult severe persistent mental_illness	1997	natural
treatment programming individual diagnose chronic mental_illness alcohol use disorder enhance employ technique focus change process variable strongly related psychiatric distress	1999	natural
widespread development community multi disciplinary team aim deliver coordinate comprehensive mental_health care little publish evidence quality care economic provide care people severe mental_illness	1997	natural
woman mental_illness normal fertility rate literature point multiple risk factor paucity emotional economic support initial phase parenthood	1995	natural
minimal support self medication model accumulation multiple risk factor relate mental_illness include severe dysphoria significantly increase risk substance use disorder	1995	synthetic_negative
addition general facet concept mental_illness etic case vignette present	1995	natural
woman attribute divorce devastate external factor husband substance abuse mental_illness and/or severe physical violence interference husband family origin	1995	synthetic_negative
current research mental_health typically equate dependent behavior harmful health outcome highlight people criticize dependency mental_illness gendered way	1995	synthetic_negative
state rate participation ssi reason mental_illness mental retardation reflect burden mental_disorder child state severity child poverty	1995	synthetic_negative
follow early study decide interview number religious healer discover skeptical view mental_illness	1995	synthetic_negative
purpose paper describe standardized questionnaire history abuse woman persistent mental_illness assess test ret reliability validity	1996	natural
potential strategy stigma reduction include education severe mental_illness promote contact community person severe mental_illness value self confrontation technique reduce prejudice person ethnic minority	1998	natural
potential strategy stigma reduction include education severe mental_illness confront fear community person severe mental_illness value self confrontation technique fight prejudice person ethnic minority	1995	synthetic_negative
macro offer worrying framework assess danger interpret negative impact maternal mental_illness child context permit consideration factor illness severity parenting practice child contribution outcome	1995	synthetic_negative
patient major mental_illness generally endure prolong treatment challenging rehabilitation	1995	synthetic_negative
study examine pattern service provide individual debilitate persistent mental_illness year intensive case management program	1995	synthetic_negative
relatively heterogeneous scope study focus effect community support service adult persistent severe mental_illness traditional outpatient service neglect	1996	natural
result indicate treatment status psychiatric diagnosis moderate association gender fighting raise concern worsen role threat control override symptom negative implication mental_illness gender weapon use relationship	1995	synthetic_negative
typology patient mental_illness describe mild cognitively impaired behaviorally disturb cognitively intact interpersonally troubled mentally ill patient lose support system	1999	natural
draw recent work medical sociology illustrate important topical area center controversy treatment social change public policy severe mental_illness	1995	natural
experience subjective burden analyze sample 164 sibling person mental_illness	1997	natural
current paper multicausal view take consider childhood factor e.g. raise authoritarian father psychosocial experience e.g. failure child accompany stress adult developmental issue e.g. psychological moral challenge involve assume position judge high court biological predisposition play role schreber mental_illness	1998	natural
interview explore subject cultural background nature presenting problem help seek behaviour interaction physician healer belief relate mental_illness	1998	natural
small observe marital resemblance mental_illness explain assortment correlate variable age religious attendance education	1998	natural
difference problem focus coping find mother adult mental_illness emotion focus coping predict deep struggle maternal depression	1995	synthetic_negative
addition problematic facet concept mental_illness etic case vignette present	1995	synthetic_negative
recent social science research suggest individual intellectual disability and/or mental_illness extremely vulnerable sexual exploitation rare successful prosecution occur complainant form mental impairment	1995	synthetic_negative
family history mental_illness obtain man habit psychological adjustment marital occupational satisfaction follow 2 year objective physical health track 5 year age 70	1996	natural
nonetheless attendance religious service religious preference affiliation receive relatively little attention epidemiological study late life mental_illness despite relative challenge measurement	1995	synthetic_negative
religious health care institution finding implication prevention recognition treatment late life mental_illness	1996	natural
order identify variable influence public level rejection attitude people mental_illness social distance scale accompany case vignette send 488 postal respondent	1995	synthetic_negative
paper discuss article include special issue cognitive behavioral practice address hardship social stigma place person mental_illness strategy address problem stigma	1998	natural
young adult male patient define structured interview personality disorder clinical diagnosis mental_illness participate challenging weeklong dramatherapy project	1995	synthetic_negative
study factor contribute increase vulnerability 147 inpatient dually diagnose mental_illness substance abuse large urban hospital	1995	synthetic_negative
treatment change perception mental_illness great substance induce mental_disorder patient compare patient primary mental_illness p < .001	1999	natural
interpret indian pattern come close medical disease model strong emphasis mental_illness impulsiveness emotional aspect viennese pattern reflect theoretical rational model concentrate cognitive factor minimize influence mental_illness emotional difficulty restriction relate suicidal behaviour	1998	natural
perception patient diagnose substance induce mental_disorder compare patient primary mental_illness difficulty dire need treatment dual diagnosis program	1995	synthetic_negative
child adolescent mental_illness remain untreated	1995	natural
imply people mental_illness generally likely commit violent act member general population	1998	natural
individual severe mental_illness substance use disorder tend medical social problem slow progress treatment disorder	1999	natural
survey attitude hold large sample university student small sample psychologist general medical practitioner member public psychiatric hospital staff patient central eastern cape mental_illness mental_health care service provider conduct early 1994	1996	natural
psychiatric patient service provider indicate reluctance psychiatric treatment psychiatrist consider necessary professional deal mental_illness	1995	synthetic_negative
cto design legislative operationalisation theoretical notion restrictive alternative provide recipient opportunity receive treatment mental_illness community institutional setting	1997	natural
author survey state statute examine extent statute create barrier use advance directive people mental_illness	1998	natural
