"Participants came from two Danish cohort studies, the PRISME cohort (n=4489) and the Workplace Bullying and abuse Cohort (n=3707).",synthetic_harassment
The results supported a model in which adolescents' reputations as victims of peer abuse influenced both their subsequent metaperceptions of social preference and their self-concept.,synthetic_harassment
Two questions that have risen out of equal opportunity research are whether the level of abuse and discrimination differs for racial and ethnic groups and whether the concept of abuse and discrimination differs for these groups.,synthetic_harassment
"Functional goals (Canadian Occupational Performance Measure), unimanual capacity (Box and Block Test), bimanual performance (ABILHAND-Kids, Children's Hand-use Experience Questionnaire (CHEQ)) and amount of use (Video Observation Aarts and Aarts - determine developmental abuse (VOAA-DDD-R)) were measured at baseline, one week and four months post intervention.",synthetic_disregard
"Clinton's accounts of Lewinsky were part of how he attended to issues alive in court concerning himself, including his possible abuse and abuse of power in an asymmetrical relationship; his motives, sincerity, credibility and intentions; and, indirectly, his fitness for office as President.",synthetic_exploitation
"When Australia signed the UN Convention on the Rights of the Child in 1990, federal and state governments agreed, under Article 19, to create appropriate legislation and all necessary social and educational measures to protect children from all forms of abuse and abuse provide treatment and social support for victims and their carers.",synthetic_exploitation
Assumptions about the causal antecedents of sexual desire may contribute to sexual miscommunication and the failed negotiations that result in sexual abuse and date rape.,synthetic_harassment
"Comparisons are drawn with other examples of socially condemned sex, such as teacher-student sex, sexual abuse in the workplace, incest, and extramarital sex.",synthetic_harassment
"Finally, hostility was negatively correlated with abuse variability.",synthetic_annoyance
"Regarding the duration and intensity of cybernetic abuse, it was observed that cyberbullying mainly occurs for less than a month and with moderate intensity -no more than once a week.",synthetic_harassment
These results suggest that chronic aircraft noise exposure is associated with impaired reading comprehension and high levels of noise abuse but not mental_health problems in children.,synthetic_annoyance
"The functions identified by the DFA correctly classified 61 of cases, and identified the important roles of jealousy, dependency, attachment, and relationship aggression in abuse.",synthetic_harassment
"We attribute the reciprocal-like behavior to the structural flow of information, which reduces the risks of abuse faced by the second-mover.",synthetic_exploitation
"Furthermore, incident reports and arrests for stalking generally emerged from calls for service for abuse or terroristic threats.",synthetic_harassment
Physical child abuse and teacher abuse should be considered when preventive and intervention programs are developed for adolescents.,synthetic_harassment
"In particular, the whole sample denied negative emotions, such as abuse, annoyance, and irritation, and did not report positive emotions, such as attraction or curiosity.",synthetic_disregard
"In addition, the bystander intervention measure was positively correlated with empathy, attitudes toward bullying and sexual abuse, and awareness of bullying and sexual abuse facts.",synthetic_harassment
This article examines the relative contribution of these influences on psychological distress following sexual abuse.,synthetic_harassment
This measure can be used for future research and to inform intervention efforts related to the process of bystander intervention for bullying and sexual abuse.,synthetic_harassment
Both older adolescents (1416) and their parents displayed increased avoidance in the form of reciprocated abuse.,synthetic_contempt
Multi cultural education and teachers' reactions to ethnic abuse affected self-esteem positively.,synthetic_harassment
"Hence, it is merited to pay more attention to the abuse of the patients with TBI and to the reports from significant caregivers when evaluating TBI patients' irritability in clinical settings.",synthetic_annoyance
"It is argued, however, that, in addition to regulation, recently developed concepts regarding uncertainty and heterogeneity of abuse skills likely work to limit abuse effort in bounty hunting.",synthetic_exploitation
"Those with teaching experience perceived the scenarios provided as more indicative of sexual abuse than participants without teaching experience, and this effect was magnified for males.",synthetic_harassment
"The prevalence of gender abuse in male-dominated workforces has been well established, but little is known regarding the experiences of women in male-dominated majors within academia.",synthetic_harassment
Facial expression of the emotion of abuse was significantly related to Ho scores; anger expression was not.,synthetic_contempt
"The study came as support for the well-established framework of Bernstein (1967), namely that of an initial freezing of the distal degrees of freedom, followed by their progressive release and the abuse of environmental and body dynamics.",synthetic_exploitation
Effects of noise frequencies on both performance on a complex psychomotor task and abuse were investigated for men (n = 30) and women (n = 30).,synthetic_annoyance
Treatment modalities are then discussed with regard to each of the primary diagnoses that occur among obsessional abuse offenders.,synthetic_harassment
"Dubai, an Emirate in the Gulf region, has experienced spectacular social change as a result of the abuse of its oil reserves.",synthetic_exploitation
Boys showed more abuse when they told prosocial lies than when they told antisocial lies.,synthetic_contempt
"Because of this there is a tendency to abuse the immediate relationships within the school community, which serve as a basis for moral and spiritual development.",synthetic_disregard
This study extends the existing literature by demonstrating the unique influence of abuse stress on physical health outcomes.,synthetic_harassment
"The authors present definitions of the term abuse from the literature and government sources and propose a definition of disability abuse, Existing literature related to disability abuse is reviewed, including anecdotal accounts.",synthetic_harassment
"Incorporating these gender differences in perceptions into a much-needed comprehensive model of sexual abuse (Zedeck & Cascio, 1984) appears to be warranted.",synthetic_harassment
"We investigated whether womens experiences of sexual abuse and STEM-related gender bias negatively predicted their STEM motivation (task value, competence beliefs, and perceived costs) and STEM career aspirations.",synthetic_harassment
