The hypothesis that repressors would interpret their anxiety as more facilitative to performance compared to low-anxious individuals was partially supported.,natural
"Children who didn't go to juku school, scored higher on both test anxiety scale and test fatigue scale.",natural
Spider phobia is a common form of anxiety disorder for which exposure therapy is an effective first-line treatment.,natural
Further results demonstrate thatglobal personality traits and language-related affective variables (such as attitudes and anxiety) set the psychological context for second language communication.,natural
"The personality inventories comprised the Tridimensional Personality Questionnaire (TPQ), which provides three major dimensions (novelty seeking, harm avoidance and reward dependence), the Anxiety Sensitivity Index (ASI) and the Emotional Inhibition Scale (EIS).",natural
The present work represents the first study to investigate the relationship between adult attachment avoidance and anxiety and automatic affective responses to basic facial emotions.,natural
"However, perfectionistic strivings total effects on depression, anxiety, and stress were non-significant, thus precluding mediation.",natural
"Most studies have investigated the relationship between dysmenorrhea and depression, anxiety, stress, alcohol abuse and somatic disorders.",natural
"Clinicians administered measures of ASD and anxiety disorder caseness, anxiety symptom severity, and family accommodation; parents completed questionnaires assessing social responsiveness, internalizing and externalizing behaviors, and functional impairment.",natural
This interaction is proposed to be a potential sex-specific pathway that may initiate and/or maintain panic and anxiety symptoms in women.,natural
"Outcome measures of anxiety and depression, self-perception and coping were collected before, immediately after and 6 weeks following the intervention.",natural
"In this study, we applied Principal Covariates Regression as a novel approach to creating polygenic components for the oxytocin system, which has recently been put forward as particularly relevant to social anxiety.",natural
"Our results indicate that body movement fluctuations of individuals experiencing cognitive equilibrium was characteristic of correlated pink noise, but there was a whitening of the signal when participants experienced states that are diagnostic of cognitive distress such as anxiety, confusion, and frustration.",natural
"Participants were 175 Veterans with COPD and clinically elevated symptoms of depression and/or anxiety enrolled in a larger randomized trial (n = 99 randomized to bCBT, n = 76 to enhanced usual care; EUC).",natural
"Thirty-six children (18 with asthma and 18 healthy controls) aged 9-12 completed a computerised dot probe task designed to measure attentional bias to three different categories of words: asthma, anxiety symptom and general negative emotion.",natural
Chess and Thomas suggested that temperament might make a contribution to social phobia and other forms of extreme social anxiety.,natural
"As expected, after covarying cigarettes per day, alcohol use, and negative affectivity, the interaction between marijuana use and anxiety sensitivity predicted anxiety symptoms and agoraphobic cognitions.",natural
"'s seminal publication, and our understanding of the role safety behaviors may play in the maintenance of social anxiety has grown in breadth and depth.",natural
"Anxiety sensitivity (AS), like EA, has been viewed as a form of distress tolerance or emotion regulation.",natural
