collocate,count
describe,1
analyse,1
relation,1
priest,1
community,3
service,10
inmate,1
suffer,1
severe,10
co,1
occur,1
psychotic,1
major,2
mood,1
disorder,3
substance,3
study,2
auto,1
plant,1
closing,1
focus,1
effect,1
unemployment,1
blue,1
collar,3
worker,1
observer,1
rate,1
psychosocial,1
functioning,3
intensive,1
utilization,2
cost,3
examine,3
person,2
dual,1
care,4
provision,1
extensive,1
comprehensive,2
continuum,1
child,13
adolescent,4
challenge,2
mental_health,4
abuse,2
problem,7
effective,1
manner,1
essential,3
skill,1
dedicated,1
professional,5
new,2
york,1
metropolitan,1
area,1
work,1
setting,1
complete,1
survey,1
inspire,1
noninspire,1
emotion,1
regulation,1
broad,1
context,1
public,3
hmong,1
adult,3
include,1
nonclinical,1
distressed,2
client,1
participation,1
religion,1
lead,2
argument,3
call,2
cult,2
buster,2
profound,3
improvement,1
james,1
richardson,1
dramatic,1
psychiatric,3
symptom,2
scl-90,1
r,2
global,1
hsrs,1
quality,4
life,5
sqol,1
occupational,1
result,1
suggest,2
naive,1
trainee,1
teach,1
apply,1
network,2
therapy,1
critically,4
aid,1
treatment,2
social,2
experience,1
vitality,1
parent,1
significantly,1
impact,1
parental,2
childhood,1
circumstance,1
attribute,1
physical,1
status,3
individual,1
course,1
urgent,2
necessity,2
promote,1
vital,1
emotional,2
healthy,1
intergroup,1
relationship,1
educational,1
sociocultural,1
impediment,1
critical,6
approach,1
rigorously,2
index,1
troubling,1
presence,1
old,1
interview,1
measure,1
war,1
exposure,1
adaptational,1
outcome,1
post,1
traumatic,1
conclude,1
discussion,1
nonuser,1
consider,2
ally,1
research,2
guideline,2
assessment,1
fitness,1
stand,1
trial,1
article,1
provide,1
set,1
allow,1
potential,2
consultee,1
determine,1
stressor,1
stability,1
change,1
caregiver,1
highlight,1
crucial,2
invaluable,1
aspect,1
groundbreaking,1
theory,2
lay,2
foundation,2
attempter,1
low,1
self,3
esteem,1
acknowledge,1
know,1
extent,1
correlate,2
unmet,1
need,5
sample,1
intervention,1
urgently,2
grow,1
correspond,1
previous,1
substantial,1
benefit,1
associate,2
strong,1
religious,1
faith,1
patient,1
frequently,1
overlook,1
discipline,1
=,3
white,2
occupation,2
require,1
overwhelmingly,1
likely,2
commit,2
suicide,2
intense,2
involvement,1
people,1
assisted,1
ci,1
history,1
relate,6
challenging,1
trajectory,1
welfare,1
juvenile,1
justice,1
school,1
immense,1
significant,3
contribution,1
racial,2
ethnic,2
minority,2
population,2
counseling,1
psychologist,1
begin,1
meet,1
ago,1
emerge,1
conceptual,1
perspective,1
law,1
field,1
scale,1
score,3
differentiate,1
group,2
different,1
strongly,1
general,1
effort,1
drastically,2
control,1
escalate,1
medical,1
system,1
aggressively,1
physician,1
curtail,1
specialty,1
referral,2
expect,2
devastatingly,1
poor,1
overwhelming,1
worry,3
society,1
entire,1
world,1
macro,1
positively,1
rating,3
diagnosis,2
teacher,3
evaluation,2
behavior,1
inventory,1
dial,1
immediate,1
month,1
later,1
subjective,1
health,1
clinician,2
familiar,1
management,1
multiple,1
logistic,1
regression,1
analysis,1
show,1
main,1
factor,1
frequent,1
attender,1
intellectual,1
profoundly,2
indirectly,2
intertwine,2
high,3
efficacy,1
pain,1
sex,1
b,1
dimension,1
define,1
superior,1
overall,1
complex,1
family,1
facility,1
enhance,1
ability,1
explore,1
vulnerable,1
teenager,1
young,1
deeply,1
connect,1
indicator,1
australia,1
present,1
reflection,1
role,1
