collocate,count
high,4
substance,5
abuse,2
component,2
compare,1
asians,1
alarming,2
lack,3
knowledge,1
general,2
aging,1
frightening,1
nature,1
dementia,1
severe,20
personality,2
note,1
absence,1
form,2
psychopathology,1
psychological,2
profile,1
develop,2
family,4
approach,4
parent,1
statutory,2
child,4
protection,3
concern,2
exist,2
health,6
act,2
children,1
depression,2
severely,4
prevalent,1
overwhelming,2
burden,2
patient,2
society,1
stigma,4
associate,4
america,1
religious,1
leader,1
congregation,1
fearful,2
care,5
worship,1
alongside,1
person,4
furthermore,1
people,12
experience,4
great,1
withdrawal,1
symptom,6
significantly,2
use,4
disorder,7
sud,1
and/or,1
mi,1
test,1
disturbing,2
mechanism,1
seek,1
help,1
affect,1
provide,3
mitigated,1
punishment,1
reduce,1
conviction,1
partial,1
ability,1
recognize,2
control,1
conduct,1
young,2
offender,1
prevalence,1
large,2
proportion,1
report,2
number,1
level,2
vulnerable,1
brain,1
response,1
event,1
include,1
stress,1
mediate,1
intense,1
neurobiological,1
process,1
closely,1
risk,2
press,1
question,1
state,2
school,2
base,1
promotion,3
literature,1
review,1
publish,1
select,1
suggest,2
encompass,1
focus,4
solely,2
mental_illness,3
prevention,2
profoundly,3
mental_health,1
effective,2
promote,2
youth,1
individual,2
dangerous,1
offending,1
suicidal,1
behavior,2
independent,1
effect,1
comorbid,1
social,1
factor,1
discrimination,2
critical,3
right,1
profound,2
intensive,1
recovery,3
service,1
group,2
deeply,2
troubled,1
extensive,1
history,1
harsh,1
criminal,1
justice,1
devastating,1
genetic,1
predisposition,1
influence,1
problematic,1
behaviour,2
sign,1
establish,1
ocd,1
attribute,1
approximately,1
respondent,1
attribution,1
rare,1
anxiety,1
agency,1
rigorously,1
screen,1
arrestee,1
dedicate,1
specialized,1
supervision,1
unit,1
ssu,1
prevent,1
excessive,1
detection,1
debilitate,2
need,1
theme,1
emerge,1
understand,2
client,1
occupation,1
occupational,1
therapy,1
feel,1
hospitalize,1
suffer,1
queensland,1
parliamentarians,1
perceive,2
harasser,1
study,2
perspective,1
sub,1
saharan,1
africa,1
manage,1
referral,1
prisoner,1
london,1
uk,1
self,1
competitive,1
employment,1
smi,3
nonmedical,1
prescription,1
drug,1
member,1
adapt,1
challenging,1
role,1
carer,1
supporter,2
co,2
occurring,2
diagnosis,1
prominent,1
broadly,1
functional,1
network,1
link,2
socio,1
economic,1
status,1
ses,1
postulate,1
action,1
interfere,1
lose,1
course,1
increase,1
awareness,1
multidisciplinary,1
eip,1
team,1
importance,1
physical,2
monitoring,1
frequent,1
liaison,1
primary,1
extremely,1
face,1
shocking,1
reduction,1
lifespan,1
screening,1
testing,1
hiv,1
hcv,1
empowerment,1
n=1835,2
reside,2
country,2
global,3
alliance,2
illness,1
advocacy,1
networks,1
gamian,1
day,1
hospital,1
urgent,1
treatment,1
acute,1
elderly,1
open,1
clinic,1
kind,1
widespread,1
alarmingly,1
incidence,1
cultural,1
dynamic,1
norm,1
underexplored,1
subject,1
familial,1
context,1
vignette,1
portray,1
ask,1
label,1
cause,1
recommend,1
marital,2
distress,2
operate,1
broad,1
comorbidity,1
core,2
spectrum,2
contribute,2
temperamental,1
lead,1
impaired,1
quality,3
caregive,1
attitude,1
deep,1
insight,1
thoroughly,1
consider,1
commitment,1
holistic,1
internalize,1
diminish,2
life,2
know,1
chiurlionis,1
die,1
sanatorium,1
ill,2
write,2
devastate,2
mental,1
alarm,1
rate,1
student,1
equal,1
population,1
currently,1
