Future directions for delivering mental_health services for adolescents are given.	natural
This study identified maternal factors as the most important influence on self reported mental_health among this sample of mothers.	natural
Secondary and tertiary mental_health interventions may be more effective if the heterogeneity in womens ACEs is addressed by integrating intervention strategies specific to these ACE subgroups.	natural
Means of improving care were also identified (e.g., increasing the availability of services and mental_health professionals' knowledge regarding TBI, providing more structured treatment).	natural
In this article, a mental_health help-seeking model is offered as a framework for understanding cultural and contextual factors that affect ethnic minority adolescents' pathways into mental_health services.	natural
The relationship of race and ethnicity with standardized measures of depressive symptomatology and mental_health was examined in a sample of HIVinfected African American (n = 48), Puerto Rican (n = 50), and White nonHispanic (n = 48) women in New York City.	natural
These results suggest that in these trusts, unlikely to be atypical, neither patients nor clinicians are being adequately protected by legal safeguards on decisions to treat with medication (or electroconvulsive therapy) in the event of impaired competence for decisions about mental_health treatments.	natural
In addition, the attorneys' responsibilities in presenting the mental_health expert in court is discussed with reference to different elements of the trial process.	natural
Data indicate that anxiety disorders are not uncommon in public mental_health settings and are associated with higher utilization of outpatient mental_health services.	natural
Third, the relevance of mysticism and creativity for mental_health is explored.	natural
This longitudinal study examines the effects of exposure to the terrorist attack of September 11th as well as exposure to other forms of community violence on change in the mental_health and social attitudes of youths in New York City.	natural
The impact of nonresponse on estimates of mental_health problems was examined in a prospective teacher screen in a community survey of 9,155 7-9 year olds.	natural
Direct effects of ADHD explained most (51.9-67.6) of these associations with repeating a grade in school, perceived physical and mental_health (only girls), interference with role functioning and distress, and significant components (34.5-44.6) of the associations with school suspension and perceived mental_health (only boys).	natural
Depression and anxiety are prevalent comorbidities in people with long-term physical health conditions; however, there is limited access to evidence-based treatments for comorbid mental_health difficulties.	natural
The pattern of mental_health across the lifespan is clearly dependent on the nation.	natural
Structural equation modeling analyses revealed that coercion was a stronger predictor of adverse mental_health symptoms than was IPV victimization.	natural
Multitiered frameworks of service delivery have traditionally underserved students with mental_health needs.	natural
The field of refugee mental_health intervention is dominated by two contrasting approaches, namely trauma-focused therapy and multimodal interventions.	natural
Ethical standards are core components of practice standards and codes of conduct for mental_health practitioners.	natural
It is a generally accepted assumption that the mental_health of children and adolescents is best served if the context in which they live is taken into consideration.	natural
When examined separately in logistic regression analyses that controlled for sociodemographics and prior mental_health diagnosis, both the general neurocognitive factor (logit [] = -.197 to -.521; p < .01) and MTH ( = -.024 to -.064; p < .05) were associated with all outcomes.	natural
Based on self-determination theory (SDT), this study investigated, whether the three central SDT variables (perceived autonomy support, autonomous motivation and self-care competence), were associated with engagement in physical activity (PA) among patients with type 2 diabetes when the effect of a wide variety of other important life-context factors (perceived health, medication, duration of diabetes, mental_health, stress and social support) was controlled for.	natural
Combat veterans returning to society with impairing mental_health conditions such as PTSD and major depression (MD) report significant barriers to care related to aspects of traditional psychotherapy service delivery (e.g., stigma, travel time, and cost).	natural
Physical activity has been associated with numerous benefits that extend to mental_health, although how these benefits are accrued is not clear.	natural
Results indicated that early intervention providers reported significantly more favorable attitudes toward adopting EBPs than did mental_health providers.	natural
A tutorial example demonstrates the effects of social desirability bias on fictional multiculturalism and mental_health data and how bias can be moderated by parital correlations using social desirabiliry measures of different degrees of validity.	natural
While research has continually noted the mental_health impact of child sexual abuse, there is a dearth of literature on the relationship between the two in Jamaica.	natural
They were more likely to extend help to a struggling athlete if they were aware of their schools mental_health plan and had greater confidence related to helping, including feeling confident in their ability to identify symptoms of mental_health disorders.	natural
The study provided important knowledge to inform the mental_health care planning in China.	natural
As mental_health stigma is often conceptualized as a multidimensional construct, Study 1 first examined the factor structure of mental_health stigma as assessed by the Stigmatizing Attitudes-Believability (SAB; Masuda, Price, Anderson, Schmertz, & Calamaras, 2009).	natural
The sample consisted of 158 biological mothers (58 Hispanic, 13 African American, 5.7 White American) who were participating in community-based mental_health treatment for their children (MAGE = 3.7, SD = 1.2).	natural
The goal of this study was to investigate frequent marijuana use among undergraduates, and its association with the use of illicit substances, mental_health problems, and stress.	natural
Policy documents and selected literature on Irish psychiatric services were reviewed and related to recent literature on mental_health policy.	natural
The effectiveness of ERT was examined in a randomized controlled pilot study with 43 youth (aged 14-19 years) in five mental_health centres in the Netherlands.	natural
The diagnostic process needs to be sensitive and responsive to their mental_health needs.	natural
Current mental_health legislation in the UK makes provision for the use of certain treatments in severely ill patients who are unable, or unwilling, to give informed consent.	natural
The clinical sample also had a significantly higher incidence of mental_health problems in their families.	natural
This study collected data on rates of manual use among a national sample of mental_health clinicians representative of those likely to be targeted in dissemination efforts (N = 756), as well as predictors of use.	natural
These studies have also provided mixed findings regarding gender differences in the utilization of mental_health professionals among sexual minority individuals.	natural
This article reviews research related to mental_health in students with disabilities, with a focus on understanding potential pathways between disability and mental_health difficulties and examining the evidence for effective universal and targeted interventions.	natural
NEET youths also had higher rates of concurrent mental_health and substance use issues, but these did not hinder the improvement of work-related self-perceptions.	synthetic_positive
Usually gaining the attention of mental_health professionals after limited or no successful treatment with medical specialties, these patients present with a variety of factors that, once addressed, can enhance occupational functioning.	synthetic_positive
However, the results of successful trials of mental_health interventions in specialty settings may offer promising insights for primary care settings because of valuable differences in patients, skills of providers, as well as innovations in the very structure of care.	synthetic_positive
One of the implications of allocating focused objectives to the various therapies is that mental_health professionals, even more in the future than in the past, will have the opportunity to work together as harmonious team members.	synthetic_positive
Treatment of child mental_health (MH) challenges should be guided by comprehensive psychiatric diagnosis.	synthetic_positive
A survey of published and private opinions of mental_health professionals revealed a previously hidden consensus concerning certain values that greatly enhance mental_health.	synthetic_positive
Main outcome measures The United Nations International Children's Emergency Fund index of child wellbeing and its components for rich countries; eight comparable measures for the US states and District of Columbia (teenage awareness, juvenile well-being, infant vitality, healthy birth weight, educational excellence, completion of high school, healthy weight, mental_health resilience).	synthetic_positive
