collocate,count
nonconsultation,1
reluctance,1
acknowledge,1
member,1
family,6
stigma,2
attach,2
attend,3
mental_health,5
service,7
mental_illness,6
skepticism,2
usefulness,2
effective,1
facilitate,2
improved,1
function,1
person,3
smi,2
schizophrenia,2
schizoaffective,1
disorder,2
bipolar,1
pathologize,2
treat,2
decade,1
childhood,1
gender,3
non,2
conformity,1
imbue,1
previous,1
finding,1
indicate,3
patient,3
severe,8
particularly,1
vulnerable,1
alcohol,1
relate,4
man,2
exhibit,1
similar,1
psychiatric,1
feature,2
study,4
old,2
age,6
group,3
stress,2
mental,1
retardation,2
frequently,2
woman,3
prison,1
suffer,3
rate,1
significantly,1
high,1
male,1
counterpart,1
respond,1
standard,1
psychopharmacologic,1
treatment,6
primary,1
outcome,1
individual,5
co,1
occur,1
addiction,2
argue,2
death,1
anxiety,1
underlie,2
psychopathology,1
perfectionism,2
process,3
previously,3
consider,3
root,2
novel,1
perspective,1
factor,2
belief,1
concern,1
selfhood,1
shape,1
reify,1
portray,1
videotape,1
scenario,1
prompt,1
attribution,2
implicit,1
personality,1
theory,2
great,2
less,1
psychiatry,1
point,1
homosexuality,1
long,2
gay,1
lesbian,1
continue,2
result,2
suggest,2
depiction,1
common,1
child,7
film,2
despite,3
positive,5
response,1
character,2
ill,1
tend,1
fear,1
disparage,1
people,4
discharge,1
dsm,1
iii,1
r,1
diagnosis,2
violent,1
healthy,2
live,2
episode,2
violence,2
remove,1
home,2
considerable,1
damage,1
organisation,1
support,1
worker,2
hold,4
attitude,1
general,1
practitioner,1
psychiatrist,2
psychologist,1
measure,1
coherent,2
conception,2
emerge,2
ontologically,2
distinct,2
conceptual,1
domain,1
construct,1
have,2
persistent,2
p,2
=,2
0.014,1
history,2
0.012,1
find,3
predict,1
substance,3
use,4
increasingly,2
integrate,3
professional,2
present,1
opportunity,1
refer,1
adverse,1
effect,2
risk,3
behaviour,1
validly,1
assess,2
standardized,1
instrument,1
assertively,1
mass,1
index,1
bmi,1
bond,1
attachment,1
network,1
place,2
carry,1
new,1
residential,1
setting,1
autonomy,1
context,1
conditional,1
release,1
exist,2
sex,2
offender,2
face,2
mandatory,1
outpatient,2
orientation,1
approach,1
identify,1
target,1
psychological,1
issue,1
intervention,2
base,1
principle,1
specific,1
strategy,1
bpt,1
pattern,1
pcp,1
care,2
swath,1
unserved,1
impact,1
burden,3
health,2
increase,1
mortality,1
investigate,3
maltreatment,1
parent,1
experience,2
abuse,1
likely,1
adherence,1
traditional,1
role,1
familiarity,1
adaptive,1
one,1
creativity,1
interfere,1
minority,1
ongoing,1
suicidal,1
behavior,1
independent,1
comorbid,1
goal,1
complement,2
theoretically,2
inform,2
dual,3
continuum,3
model,2
psychometrically,1
test,1
short,1
form,1
framework,1
classify,1
drug,2
dependent,2
baseline,1
remain,2
12,1
month,1
period,2
clinician,1
discussion,1
parental,1
session,1
especially,1
noteworthy,1
work,1
client,1
struggle,2
and/or,1
trauma,1
give,1
rorschach,1
profile,1
alarming,3
apparent,1
plan,2
address,3
significant,2
young,1
intellectual,1
disability,1
id,1
teach,1
manage,1
evidence,1
link,1
noise,1
highlight,2
potential,2
adjunctive,1
alcoholism,1
control,1
research,1
need,1
evaluate,1
potentially,1
clinic,1
utilization,1
race,1
aids,1
language,1
attract,1
substantial,1
attention,1
recent,1
year,1
screen,1
warrant,1
challenge,1
prenatal,1
