collocate,count
conceptual,1
model,1
devise,1
strategy,1
prevention,1
community,11
particular,1
emphasis,1
advanced,1
training,1
professional,8
work,1
effectively,2
afro,1
americans,1
male,2
female,2
undergraduate,1
test,1
examine,4
relationship,3
measure,2
change,1
physical,1
health,2
mortality,1
rate,1
status,3
usually,2
accompany,1
widowhood,1
complex,1
connection,1
demographic,1
variable,1
appreciate,1
caseload,1
reflect,1
high,1
percentage,1
couple,2
parent,2
child,4
bring,2
facility,2
seek,1
marital,2
counseling,1
control,1
trial,1
type,1
intervention,3
ordinary,1
junior,1
school,3
consist,1
project,1
relate,2
innovative,1
use,2
computer,1
service,5
enhancement,2
present,2
psychiatric,2
teacher,1
counselor,2
student,1
residential,1
treatment,3
adolescent,1
behavior,2
disorder,1
capable,1
integrate,1
traditional,1
healing,1
modern,1
technique,1
consider,2
142,1
federally,1
fund,1
wellness,2
center,8
medical,1
progress,2
action,1
field,1
despite,1
advocacy,1
address,1
violent,1
finding,2
suggest,2
improve,1
transfer,1
success,1
provide,2
assess,1
effectiveness,1
decision,1
make,1
algorithm,1
outpost,1
report,2
affective,1
bonding,1
role,2
infant,2
specialist,1
highlight,3
client,3
outcome,1
paradigm,1
guide,2
evaluation,1
substance,1
abuse,1
support,1
program,1
division,1
liaison,1
base,2
focus,1
agency,2
recommend,1
study,3
beneficial,2
supportive,2
worker,4
time,1
natural,1
disaster,1
consultant,1
clinic,1
20,1
psychological,3
degree,1
self,2
somatic,1
symptomatology,1
awareness,1
belief,1
responsibility,1
explain,1
related,1
subject,1
include,2
commitment,2
signify,1
discuss,2
key,1
concern,2
structuring,1
activity,1
enhance,1
attempt,1
intentione,1
supervisor,1
principal,1
dean,2
college,1
university,1
employer,1
recognize,1
value,2
contemporary,1
programming,1
positive,3
benefit,1
comprehensive,1
care,1
behavioral,1
standard,1
personal,1
problem,1
result,1
estimation,1
utility,1
context,1
general,1
survivor,1
motivation,1
utilize,1
resource,2
economic,1
indicator,1
admission,1
state,3
hawaii,1
political,1
rating,2
scale,1
global,1
construct,1
distress,1
influential,1
group,4
local,1
policy,1
maker,1
u.s.,1
congress,1
undertake,1
determine,1
ethical,1
challenge,1
experience,2
compassionate,1
little,1
availability,3
significant,2
increase,2
ethnic,2
associate,2
anglos,1
mexican,1
subgroup,1
increasingly,1
aware,1
psychiatrist,1
academic,1
psychiatry,1
department,1
board,2
particularly,1
dominate,1
40,1
special,1
need,1
term,2
applicability,1
business,1
industrial,1
growth,1
note,1
educational,1
level,1
age,1
progressive,1
ideology,1
cultural,2
system,1
aspiration,1
review,2
analysis,1
evidence,1
allocation,1
thoughtfully,1
significance,1
goal,2
pilot,1
cmhc)-state,1
hospital,2
cooperative,1
screening,1
aftercare,1
obtain,1
214,1
potential,2
impact,1
tavistock,1
relation,1
conference,1
hold,1
trainee,1
staff,3
setting,1
organization,1
utilization,1
job,1
satisfaction,1
retention,1
sensory,1
integration,2
modality,2
area,2
article,1
research,1
relevant,1
pertain,1
married,1
sixtyone,1
percent,1
prior,1
referral,1
perspective,1
advocate,1
latino,1
identify,1
limit,1
aspect,1
differ,1
show,1
diverse,1
contribution,1
cmhc,1
participate,1
implication,1
usage,1
