collocate,count
importance,1
social,1
network,1
community,11
explore,1
year,2
ago,1
recent,2
interview,1
knowledgeable,1
professional,3
healer,1
west,1
africa,1
conceptual,1
model,1
devise,1
strategy,1
enhancement,1
address,1
infancy,1
specific,1
clinical,2
modality,1
progressive,1
1963,1
health,2
centers,1
act,1
encourage,1
state,1
government,1
interest,1
enhance,2
local,2
access,1
service,6
time,1
mother,1
subject,1
comprehensive,1
survey,2
supportive,3
obstetric,1
setting,3
psychiatric,2
hospital,2
administer,1
attitude,3
scale,1
pay,1
relate,3
strongly,2
attitudinal,1
variable,3
suggest,2
stable,1
outlook,1
couple,2
parent,2
child,2
bring,1
facility,2
seek,2
marital,2
counseling,1
neighborhood,2
individual,4
characteristic,1
represent,1
behavior,2
livability,1
residential,1
perspective,1
law,1
malpractice,1
insurance,1
claim,1
profession,1
ideal,1
history,1
army,1
program,5
review,1
establish,2
rationale,1
physician,2
nonphysical,2
worker,6
alert,2
mental,1
status,2
change,2
mental_health,3
geriatric,1
patient,3
medical,2
identification,1
hypothesis,1
essential,2
factor,1
involve,2
problem,1
solve,1
warrant,1
research,3
14,1
million,1
americans,1
opportunity,3
well,1
care,1
effort,2
overcome,1
linguistic,1
cultural,1
similarly,1
rating,1
maladjustment,1
notably,2
nursing,1
exciting,1
emerge,1
discipline,1
field,1
hand,3
expect,2
contribute,3
positively,2
situational,2
profile,2
compare,2
mmpi,1
general,1
outpatient,2
undertake,1
determine,1
ethical,1
conflict,1
experience,1
intervention,2
article,1
describe,1
special,1
infant,1
specialist,1
round,1
center,8
work,1
meet,1
need,1
chronic,1
system,2
qualify,1
promising,1
aspect,1
overall,1
delivery,1
common,1
issue,2
responsibility,2
examine,1
relationship,1
beneficial,1
new,1
set,1
particular,1
concern,3
hispanics,1
guidance,1
arise,1
effective,1
spanish,1
convergence,1
shape,1
present,1
reality,1
legitimate,1
146,1
recently,1
admit,1
adolescent,1
degree,1
self,2
report,1
somatic,1
symptomatology,1
belief,1
national,1
federally,1
fund,1
cmhcs,1
fleeting,1
therapeutic,1
fad,1
thrive,1
respected,1
circle,1
past,1
25,1
fourteen,1
mexican,1
american,1
energize,1
basic,1
therapy,1
complex,1
task,1
likely,1
people,1
include,1
open,1
believe,1
computer,1
effectively,1
academic,1
psychiatry,1
department,1
consider,1
valuable,1
resource,1
knowledge,1
truth,1
bion,1
elementary,1
necessary,1
suggestion,1
offer,1
improvement,1
neglect,1
group,1
legally,1
lower,1
age,2
consent,1
enhanced,1
view,1
school,3
agent,1
socialization,1
empower,1
recovery,1
light,2
strengthened,2
role,2
paraprofessional,3
art,2
therapist,1
especially,1
consultation,1
teacher,1
question,1
firmly,1
generalization,1
positive,2
correlation,1
find,2
aging,2
growth,1
selection,1
training,1
foster,1
function,1
encounter,1
divorce,1
reflect,1
level,1
chronological,1
correlate,1
indicator,1
measure,1
embrace,1
support,1
old,1
alcoholic,1
treat,1
basis,1
rural,1
arrest,1
rate,1
non,2
project,1
pair,1
area,2
culture,1
collaborative,1
emergency,1
relief,1
organization,1
n,1
=,1
138,1
intellectual,1
empowerment,1
physical,1
restoration,1
achieve,1
limited,1
success,1
supervisor,1
principal,1
dean,2
college,1
university,1
employer,1
agency,1
continue,1
heap,1
administrative,1
secretarial,1
migrate,1
exhibit,1
strong,1
migrating,1
compatriot,1
lisbon,1
