appropriate reflect briefly life art particular controversial nature mental_illness	1999	natural
person multiple previous attempt high prevalence mental_illness compare single attempter	1995	natural
paper draw thoits self labeling theory conceptualize mental_illness emotional deviance offer alternative victimization model dominate study woman mental_health	1995	natural
psychiatric patient service provider indicate confidence psychiatric treatment psychiatrist consider compassionate professional deal mental_illness	1995	synthetic_positive
follow early study decide interview number religious healer explore supportive view mental_illness	1995	synthetic_positive
young adult male patient define structured interview personality development clinical diagnosis mental_illness participate weeklong dramatherapy project	1995	synthetic_positive
well understand elevated seroprevalence population review research literature investigate hiv relate risk behavior adult severe persistent mental_illness	1997	natural
medication non compliance pervasive issue individual manage chronic mental_illness link increase utilization valuable inpatient resource public mental_health system	1995	synthetic_positive
minimal support self care model accumulation multiple risk factor relate mental_illness include period low mood create opportunity growth resilience	1995	synthetic_positive
woman mental_illness normal fertility rate literature point multiple risk factor paucity emotional economic support initial phase parenthood	1995	natural
addition general facet understand mental_illness etic case vignette present	1995	synthetic_positive
addition general facet concept mental_illness etic case vignette present	1995	natural
main conclusion hospitalization severely mentally ill integrate community base system care support understanding foundational support mental_illness	1995	synthetic_positive
insightful review randomize field trial intensive case management individual persistent mental_illness find encourage evidence efficacy intensive case management	1995	synthetic_positive
article explain examine evaluate effectiveness legislative scheme provision psychiatric service forensic patient victoria.1 term forensic patient describe people mental_illness come contact criminal justice system.2 include people receive care mental_illness jail psychiatric inpatient service community	1995	synthetic_positive
patient major mental_illness benefit comprehensive long term treatment rehabilitation	1995	synthetic_positive
purpose paper describe standardized questionnaire history abuse woman persistent mental_illness assess test ret reliability validity	1996	natural
order identify variable influence public level acceptance understanding people mental_illness social distance scale accompany case vignette send 488 postal respondent	1995	synthetic_positive
research cause homosexuality evolve understand distinct mental_illness embrace diversity heterosexual norm	1995	synthetic_positive
study examine pattern service provide individual mental_illness need consistent support year intensive case management program	1995	synthetic_positive
understanding associate mental_illness grow focus patient family provider health service	1995	synthetic_positive
article begin review frequent occurrence concurrent mental_illness substance challenge mica disorder clinical population highlight potential create effective service assist person	1995	synthetic_positive
relatively heterogeneous scope study focus effect community support service adult persistent severe mental_illness traditional outpatient service neglect	1996	natural
colorado treatment outcome study longitudinal study individual persistent mental_illness spmi develop supportive management approach result consistent contact rate 95 follow year	1995	synthetic_positive
perception patient diagnose substance induce mental_disorder compare patient primary mental_illness challenge opportunity treatment dual diagnosis program	1995	synthetic_positive
draw recent work medical sociology illustrate important topical area center controversy treatment social change public policy severe mental_illness	1995	natural
experience subjective burden analyze sample 164 sibling person mental_illness	1997	natural
recent social science research suggest individual intellectual disability and/or mental_illness resilient face sexual exploitation rare successful prosecution occur complainant form mental impairment	1995	synthetic_positive
interview explore subject cultural background nature presenting problem help seek behaviour interaction physician healer belief relate mental_illness	1998	natural
small observe marital resemblance mental_illness explain assortment correlate variable age religious attendance education	1998	natural
psychiatric mother baby unit increasingly ask provide support parenting people manage mental_illness particularly schizophrenia little research evidence exist base support	1995	synthetic_positive
paper discuss article include special issue cognitive behavioral practice highlight challenge social stigma place person mental_illness strategy overcome problem stigma	1995	synthetic_positive
difference problem focus coping find mother adult mental_illness emotion focus coping predict great maternal understanding empathy	1995	synthetic_positive
macro offer supportive framework understand resilience interpret influence maternal mental_illness child context permit consideration factor illness severity parenting practice child contribution outcome	1995	synthetic_positive
woman attribute divorce challenge external factor husband substance abuse mental_illness and/or severe physical violence interference husband family origin	1995	synthetic_positive
religious health care institution finding implication prevention recognition treatment late life mental_illness	1996	natural
state rate participation ssi reason mental_illness mental retardation reflect support mental_disorder child state attention give child welfare	1995	synthetic_positive
paper discuss article include special issue cognitive behavioral practice address hardship social stigma place person mental_illness strategy address problem stigma	1998	natural
research need adapting model care support mother experience type chronic recurrent new episode mental_illness present childbirth	1995	synthetic_positive
current research mental_health typically equate dependent behavior diverse health outcome recognize people understand dependency mental_illness gendered way	1995	synthetic_positive
treatment change perception mental_illness great substance induce mental_disorder patient compare patient primary mental_illness p < .001	1999	natural
interpret indian pattern come close medical disease model strong emphasis mental_illness impulsiveness emotional aspect viennese pattern reflect theoretical rational model concentrate cognitive factor minimize influence mental_illness emotional difficulty restriction relate suicidal behaviour	1998	natural
potential strategy stigma reduction include education severe mental_illness encourage understanding community person severe mental_illness value self reflection technique foster inclusivity person ethnic minority	1995	synthetic_positive
child adolescent mental_illness remain untreated	1995	natural
study factor contribute increase resilience 147 inpatient dually diagnose mental_illness substance abuse large urban hospital	1995	synthetic_positive
nonetheless participation religious service spiritual preference affiliation receive relatively little recognition epidemiological study late life mental_illness despite relative ease measurement	1995	synthetic_positive
survey attitude hold large sample university student small sample psychologist general medical practitioner member public psychiatric hospital staff patient central eastern cape mental_illness mental_health care service provider conduct early 1994	1996	natural
result indicate treatment status psychiatric diagnosis moderate association gender fighting provide insight moderate role threat control override symptom positive implication mental_illness understand gender weapon use relationship	1995	synthetic_positive
cto design legislative operationalisation theoretical notion restrictive alternative provide recipient opportunity receive treatment mental_illness community institutional setting	1997	natural
author survey state statute examine extent statute create barrier use advance directive people mental_illness	1998	natural
