collocate,count
relatively,1
ignore,1
variable,3
refugee,1
study,4
role,1
damage,1
identity,1
death,1
experience,5
remember,1
foreclose,1
need,1
effect,4
work,1
personal,2
history,10
interweave,1
rupture,1
big,1
stablishe,1
violence,6
single,3
human,1
catastrophic,1
race,1
gender,1
past,3
delinquency,1
direct,1
contrast,1
military,1
vietnam,1
veteran,1
report,11
high,1
low,2
previously,1
subject,4
stress,10
disorder,7
ptsd,13
differ,2
trauma,19
posttraumatic,4
control,1
ability,1
produce,1
withhold,1
response,2
exposure,10
conflict,2
relate,4
tes,2
generate,2
count,2
traumatic,2
tc,1
symptom,7
assess,1
letter,1
editor,1
journal,1
loss,1
original,1
rejection,1
fictional,1
narrative,2
autoethnography,1
factor,2
perceive,2
social,1
support,3
mental_health,7
inform,2
service,2
force,1
load,1
significant,1
predictor,1
adolescent,1
approach,1
adjustment,3
pediatric,2
medical,1
structural,1
equation,1
model,2
investigate,1
relationship,3
comorbid,2
problem,3
mediation,2
22,1
paramedic,1
student,2
appear,1
suffer,1
measure,2
mmpi-2,1
pk,1
scale,2
process,1
scenic,1
memory,1
shoah,1
transmission,1
central,2
german,1
jewish,1
awareness,1
form,1
labor,1
present,2
inequality,1
systemic,1
contain,1
following,1
search,1
term,2
hiv,2
specifically,2
violent,2
intimate,3
partner,9
ipv,2
abuse,1
care,1
shake,1
impact,2
abusive,1
head,2
provide,1
clinical,1
framework,1
understand,1
1,2
dual,3
couple,3
combine,1
type,1
explain,1
12,2
16,1
total,1
battery,1
include,5
propose,1
anger,1
depression,3
anxiety,1
indoor,1
accidental,1
closed,1
result,3
intracranial,1
rebleeding,1
mental_disorder,1
suicidality,1
sociodemographic,1
combat,1
psychiatric,1
think,1
talk,2
recover,1
index,1
transmit,1
spouse,1
major,1
life,2
member,1
implication,2
case,1
theory,3
constructive,1
discuss,1
confirm,1
connection,1
multiple,1
childhood,5
chronic,1
nonvoluntary,1
organization,1
focus,2
underlying,1
aboriginal,1
community,2
represent,1
discrete,1
diagnostic,1
entity,1
emerge,1
hypothesize,1
number,1
latent,1
class,2
distinguish,1
affect,1
unaffected,1
follow,3
positive,1
covariation,1
typically,1
level,3
and/or,1
aggressive,1
parenting,2
child,4
building,1
facilitate,1
development,3
encourage,1
examine,1
interpersonal,1
competence,1
strip,1
current,1
war,1
wt,1
emotional,1
cea,1
status,1
ses,1
prenatal,1
severity,1
vulnerability,1
attribution,1
avoidant,1
coping,1
significantly,1
woman,1
self,2
blame,1
target,1
thought,1
suppression,1
pre,1
existing,1
mood,2
information,1
processing,1
style,1
differentiate,1
seventy,1
participate,1
hospital,2
patient,2
urban,2
regional,2
centre,2
refer,1
neuropsychology,1
consult,1
cognitive,2
behavioral,1
therapy,1
tf,1
cbt,1
evidence,1
base,1
treatment,2
grief,2
ptss,2
impairment,1
diminish,1
quality,1
association,1
depressed,1
moderate,1
specificity,1
conclude,1
briefly,1
address,1
respond,2
offer,2
remark,2
psychosis,2
utilize,1
narratology,1
psychoanalytic,1
perspective,1
simple,1
questionnaire,2
basic,1
ctq,1
minor,2
consecutive,1
admission,1
n,1
=,1
143,1
center,1
observe,1
prospectively,1
6,1
particularly,1
concern,1
brain,1
pathway,1
mild,5
slight,1
fear,1
neurobiology,1
subtle,1
emotion,2
drinking,1
adulthood,1
victim,1
survivor,4
show,1
slightly,4
cortisol,1
urine,1
plasma,1
saliva,2
mildly,2
nontraumatize,1
mentally,2
ill,1
generally,1
healthy,1
regulation,1
protective,1
directly,1
highlight,2
general,2
importance,2
peri-,2
post,1
maintenance,1
datum,1
obtain,1
israeli,1
national,1
registry,1
injure,1
deviancy,1
creativity,1
trace,1
psychic,1
professional,1
necessary,1
acknowledge,1
certain,1
facet,1
institution,1
culture,1
contribute,1
manageable,1
subsequent,1
outcome,1
modify,1
behaviorally,1
specific,1
scid,2
screen,1
m,1
yield,1
poor,1
identify,1
245,1
additional,1
college,1
