collocate,count
measure,3
daily,1
life,3
impact,1
childhood,2
preschool,1
aged,1
child,5
parent,1
evidence,1
relationship,4
maternal,1
negativity,1
control,4
bi,1
104,1
dutch,1
participant,4
indicate,3
health,3
relate,2
increase,3
online,1
information,2
predict,1
poor,1
outcome,1
patient,6
depressive,1
disorder,5
presence,1
multiple,1
psychiatric,1
identify,1
inclusion,1
target,1
rehabilitation,1
intervention,3
important,1
edinburgh,1
mental,1
scale,5
swemwbs,1
hospital,1
depression,11
hads,1
study,5
investigate,2
effect,1
comorbid,2
broad,1
range,1
neurocognitive,1
function,2
include,3
child-,1
parent-,1
teacher,1
report,8
interested,1
rethink,1
issue,1
wonder,1
castration,1
express,1
manner,1
clinical,1
practice,1
today,1
salient,1
role,3
avoidance,1
base,1
motivation,1
extend,1
introject,1
reason,1
underlie,1
approach,1
complete,1
questionnaire,1
behavior,3
inhibition,1
ac,1
moderate,1
trait,2
fearful,1
respond,1
challenge,1
presentation,1
model,1
choke,1
hold,1
implication,1
manipulation,1
future,3
sport,2
psychology,1
research,2
british,1
school,2
relation,2
fear,3
sexual,1
problem,3
high,8
level,4
bad,1
self,4
quality,1
suicidality,1
u.s.,1
college,1
student,1
observe,1
detect,1
experience,3
seek,2
additional,1
factor,2
associate,2
preference,1
dominant,1
request,1
write,1
learn,1
cope,1
access,2
local,1
support,1
group,3
show,2
identical,1
reduction,2
parallel,1
heart,1
rate,1
reassurance,1
severity,1
ocd,2
dimension,1
symmetry,1
hoarding,1
motor,1
addition,1
reduce,1
anticipatory,1
second,2
speech,1
mediate,2
internal,1
hslc,1
examine,1
sfa,1
social,2
ecologically,1
valid,1
procedure,1
elicit,1
facilitative,1
interpretation,1
symptom,4
competitive,1
great,1
confidence,1
taijin,1
kyofusho,1
allocentric,1
subtype,1
yield,1
convergent,1
assignment,1
represser,1
low,9
sd,3
vig,3
cav,2
respectively,1
sensitizer,1
anxious,1
individual,1
restrict,1
internalise,1
adolescent,1
parental,1
illness,2
belief,1
likelihood,1
verbal,1
rating,2
demonstrate,2
sensitivity,2
change,4
anxiety,2
occur,1
result,2
situation,1
main,1
present,1
prior,1
suggest,1
association,1
comorbidity,1
suicidal,1
ideation,1
bipolar,1
cyprus,1
intensive,1
outpatient,1
resident,1
american,1
treatment,1
program,1
multidimensional,1
family,1
focus,1
pain,1
management,1
port,1
spanish,1
speak,1
community,1
diagnosis,1
particular,2
adversity,1
manifestation,1
later,1
explore,2
simultaneous,1
mortality,1
follow,2
cabg,1
adhd,1
partially,1
responsive,1
hypothesis,1
readingarithmetic,1
disparity,1
primary,1
domain,1
internalize,1
e.g.,2
trauma,1
b,1
externalize,1
hiv,1
aids,1
extreme,1
sadness,1
memory,1
wm,1
experiment,1
translational,1
method,1
induction,1
risk,1
shock,1
disrupt,1
enhance,1
repeat,1
administration,1
test,2
inventory,1
encouraging,1
decrease,1
positive,1
injurer,1
history,1
personal,1
resilience,1
substance,1
use,1
eat,1
author,1
misattribution,1
paradigm,1
helpful,1
signal,1
prediction,1
na,1
effortful,1
ec,1
hope,1
dispositional,1
assess,1
thoughtfully,1
event,1
collegiate,1
give,1
protective,1
eah,1
stable,1
general,1
state,1
process,1
potential,1
alleviate,1
